,layer,feature,indirect_effect,prompt_str,response_str,node_type
200250,7,22842,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200251,7,22843,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200252,7,22844,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200253,7,22845,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200254,7,22846,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200255,7,22847,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200256,7,22848,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200257,7,22849,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200239,7,22831,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200237,7,22829,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200299,7,22891,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200236,7,22828,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200217,7,22809,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200218,7,22810,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200219,7,22811,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200220,7,22812,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200221,7,22813,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200222,7,22814,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200223,7,22815,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200224,7,22816,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200225,7,22817,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200226,7,22818,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200227,7,22819,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200228,7,22820,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200229,7,22821,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200230,7,22822,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200231,7,22823,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200232,7,22824,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200233,7,22825,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200234,7,22826,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200235,7,22827,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200258,7,22850,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200259,7,22851,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200260,7,22852,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
206314,8,3562,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200282,7,22874,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200283,7,22875,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200284,7,22876,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200285,7,22877,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200286,7,22878,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200287,7,22879,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200288,7,22880,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200289,7,22881,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204175,8,1423,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200290,7,22882,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
206313,8,3561,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200291,7,22883,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
206312,8,3560,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200292,7,22884,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200293,7,22885,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200294,7,22886,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200295,7,22887,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200296,7,22888,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200297,7,22889,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200281,7,22873,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204176,8,1424,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200280,7,22872,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200269,7,22861,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200261,7,22853,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200262,7,22854,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200263,7,22855,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200264,7,22856,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200265,7,22857,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200266,7,22858,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200267,7,22859,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200268,7,22860,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200270,7,22862,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200279,7,22871,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200271,7,22863,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200272,7,22864,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200273,7,22865,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200274,7,22866,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200275,7,22867,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200276,7,22868,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200277,7,22869,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200278,7,22870,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204178,8,1426,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200216,7,22808,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200215,7,22807,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200179,7,22771,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200161,7,22753,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200162,7,22754,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200163,7,22755,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200164,7,22756,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200165,7,22757,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200166,7,22758,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200167,7,22759,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200168,7,22760,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200169,7,22761,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200170,7,22762,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200171,7,22763,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204937,8,2185,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204184,8,1432,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200172,7,22764,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200173,7,22765,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200174,7,22766,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200175,7,22767,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200176,7,22768,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200177,7,22769,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
206322,8,3570,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
206323,8,3571,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200160,7,22752,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200149,7,22741,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200144,7,22736,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
206326,8,3574,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200145,7,22737,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
206325,8,3573,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200146,7,22738,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200147,7,22739,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
206324,8,3572,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200148,7,22740,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200150,7,22742,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200159,7,22751,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200151,7,22743,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200152,7,22744,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200153,7,22745,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200154,7,22746,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200155,7,22747,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200156,7,22748,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200157,7,22749,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200158,7,22750,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200178,7,22770,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200180,7,22772,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204179,8,1427,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
204182,8,1430,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200201,7,22793,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
206319,8,3567,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
206317,8,3565,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200202,7,22794,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200203,7,22795,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200204,7,22796,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200205,7,22797,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
200206,7,22798,0.0,"<|endoftext|>When John and Mary went to the shops, John gave the bag to", Mary,feature
